,Seed,Technique,Feature,Percentage,R2,RMSE
158,2,Average3v,UR,10,0.010612676079406524,0.9342794859504313
159,3,Average3v,Pres,10,0.020359121167307093,0.946386915075669
160,3,Average3v,Temp,10,0.053785419667945034,0.9020997105858221
161,3,Average3v,UR,10,-0.009121736469129837,0.940234022617426
162,4,Average3v,Pres,10,-0.0008093372865354276,0.9740610108141968
163,4,Average3v,Temp,10,0.0026851834065592106,0.8681868790029077
164,4,Average3v,UR,10,0.000708086353847226,0.9564016664621607
165,5,Average3v,Pres,10,0.0019158324301675744,0.971962351930082
166,5,Average3v,Temp,10,-0.04629820509555693,0.8890059219284133
167,5,Average3v,UR,10,-0.005767912477145476,0.9278501811652622
168,6,Average3v,Pres,10,0.0024510201710514767,0.9798649737312775
169,6,Average3v,Temp,10,0.020796525746161643,0.8630415947339727
170,6,Average3v,UR,10,-0.025150279371613404,0.9329314632458249
171,7,Average3v,Pres,10,0.011955285098679602,0.950101862553118
172,7,Average3v,Temp,10,0.024208256011993057,0.8714915155640297
173,7,Average3v,UR,10,-0.011907641231288624,0.9128335542197149
174,8,Average3v,Pres,10,0.001535873919939701,0.9656486281382676
175,8,Average3v,Temp,10,-0.033721176179907,0.8938693138772986
176,8,Average3v,UR,10,0.00790290136229388,0.9361820878091008
177,9,Average3v,Pres,10,0.013498585420661402,0.9842633857835084
178,9,Average3v,Temp,10,-0.023659526587936686,0.862842976687177
179,9,Average3v,UR,10,-0.009121736469129837,0.940234022617426
180,10,Average3v,Pres,10,0.017888709657933655,0.9470139516514458
181,10,Average3v,Temp,10,-0.021690127471399867,0.8785974269822026
182,10,Average3v,UR,10,-0.00923077047203269,0.9629540286056187
183,11,Average3v,Pres,10,-0.007371869045406321,0.973264674464049
184,11,Average3v,Temp,10,-0.00417735439724054,0.8625666332622673
185,11,Average3v,UR,10,-0.011120008895935563,0.9635265958560423
186,12,Average3v,Pres,10,-0.01968962098753746,0.9124648305497158
187,12,Average3v,Temp,10,-0.032364823197714054,0.8972517356719809
188,12,Average3v,UR,10,6.669517396973301e-05,0.9402045474650165
189,13,Average3v,Pres,10,-0.013649258227907302,0.987051481142102
190,13,Average3v,Temp,10,-0.027760781831489556,0.8741742893559575
191,13,Average3v,UR,10,0.0015056362464933581,0.9517620589841944
192,14,Average3v,Pres,10,0.004087762572763887,0.9867161721631902
193,14,Average3v,Temp,10,-0.04058513443473655,0.8835049611554605
194,14,Average3v,UR,10,-0.013219464074569753,0.9833594921524331
195,15,Average3v,Pres,10,-0.0028643417025531193,0.962584244300654
196,15,Average3v,Temp,10,-0.04058513443473655,0.8835049611554605
197,15,Average3v,UR,10,0.00790290136229388,0.9361820878091008
198,16,Average3v,Pres,10,-0.006560547127577587,0.9740694134501489
199,16,Average3v,Temp,10,0.019175529868769137,0.8972537606253932
200,16,Average3v,UR,10,-0.011143186897933255,0.9379206675990305
201,17,Average3v,Pres,10,-0.018974246173830256,0.9950173901205713
