,Technique,Percentage,ExecTime,AllocMemory
97,NN2-test,10,5.844536304473877,140.537109375
98,NN2-test,25,20.46063232421875,139.486328125
99,NN2-test,50,62.02247667312622,139.486328125
100,NN2-train-5,5,29.081186532974243,4186.388671875
101,NN2-test,5,2.515744924545288,139.470703125
102,NN2-test,10,5.846420049667358,139.486328125
103,NN2-test,25,20.43570351600647,139.486328125
104,NN2-test,50,61.415228843688965,139.486328125
105,NN2-train-5,5,30.11182403564453,4187.990234375
106,NN2-test,5,2.519322395324707,139.470703125
107,NN2-test,10,5.870132923126221,139.486328125
108,NN2-test,25,20.713944673538208,139.486328125
109,NN2-test,50,61.56514859199524,139.486328125
110,NN2-train-5,5,31.751259326934814,4187.123046875
111,NN2-test,5,2.5212578773498535,139.470703125
112,NN2-test,10,5.846020936965942,140.693359375
113,NN2-test,25,20.422714471817017,139.486328125
114,NN2-test,50,61.56455373764038,139.486328125
115,NN2-train-5,5,27.019022226333618,4186.240234375
116,NN2-test,5,2.529057264328003,139.470703125
117,NN2-test,10,5.834304332733154,139.486328125
118,NN2-test,25,20.47758984565735,139.486328125
119,NN2-test,50,61.69710826873779,139.486328125
120,NN2-train-5,5,29.097651481628418,4186.490234375
121,NN2-test,5,2.5349042415618896,139.470703125
122,NN2-test,10,5.878105401992798,139.486328125
123,NN2-test,25,20.569215059280396,139.486328125
124,NN2-test,50,62.51661658287048,139.486328125
125,NN2-train-5,5,32.56846737861633,4187.779296875
126,NN2-test,5,2.5241501331329346,139.470703125
127,NN2-test,10,5.854419946670532,139.486328125
128,NN2-test,25,20.548945426940918,139.486328125
129,NN2-test,50,61.539936542510986,140.869140625
130,NN2-train-5,5,29.176251888275146,4186.482421875
131,NN2-test,5,2.5269765853881836,139.470703125
132,NN2-test,10,5.881661415100098,139.486328125
133,NN2-test,25,20.54696536064148,139.486328125
134,NN2-test,50,62.38419151306152,139.486328125
135,NN2-train-5,5,26.596270322799683,4186.224609375
136,NN2-test,5,2.5292015075683594,139.470703125
137,NN2-test,10,5.859075546264648,139.486328125
138,NN2-test,25,20.438570737838745,139.486328125
139,NN2-test,50,62.358954668045044,139.486328125
140,NN2-train-5,5,28.771156311035156,4186.443359375
141,NN2-test,5,2.533555269241333,139.470703125
142,NN2-test,10,5.866944074630737,139.486328125
143,NN2-test,25,20.43775987625122,139.486328125
144,NN2-test,50,62.33279347419739,139.486328125
145,NN2-train-5,5,35.722556829452515,4189.021484375
146,NN2-test,5,2.5218474864959717,139.470703125
147,NN2-test,10,5.853030204772949,139.486328125
148,NN2-test,25,20.53771185874939,141.068359375
149,NN2-test,50,62.43810248374939,139.486328125
150,NN2-train-5,5,27.82007122039795,4187.408203125
151,NN2-test,5,2.52923846244812,139.470703125
152,NN2-test,10,5.86469578742981,139.486328125
153,NN2-test,25,20.513577461242676,139.486328125
154,NN2-test,50,62.1606924533844,139.486328125
155,NN2-train-5,5,26.931029558181763,4187.115234375
156,NN2-test,5,2.532334804534912,139.470703125
157,NN2-test,10,5.810473918914795,139.486328125
158,NN2-test,25,20.56929612159729,139.486328125
159,NN2-test,50,62.09241056442261,139.486328125
160,NN2-train-5,5,31.90774965286255,4186.662109375
161,NN2-test,5,2.538933753967285,139.470703125
162,NN2-test,10,5.874433755874634,139.486328125
163,NN2-test,25,20.531452178955078,139.486328125
164,NN2-test,50,61.62858867645264,139.486328125
165,NN2-train-5,5,28.234463453292847,4186.271484375
166,NN2-test,5,2.5344698429107666,139.470703125
167,NN2-test,10,5.852938890457153,139.486328125
168,NN2-test,25,20.548717737197876,139.486328125
169,NN2-test,50,61.907994747161865,141.291015625
170,NN2-train-5,5,29.73668098449707,4187.966796875
171,NN2-test,5,2.538206100463867,139.470703125
172,NN2-test,10,5.86863899230957,139.486328125
173,NN2-test,25,20.52405071258545,139.486328125
174,NN2-test,50,61.790119886398315,139.486328125
175,NN2-train-5,5,29.037601232528687,4186.396484375
176,NN2-test,5,2.537574291229248,139.470703125
177,NN2-test,10,5.83535623550415,139.486328125
178,NN2-test,25,20.58596134185791,139.486328125
179,NN2-test,50,62.044275522232056,139.486328125
180,NN2-train-5,5,27.0952627658844,4186.248046875
181,NN2-test,5,2.531107187271118,139.470703125
182,NN2-test,10,5.875274181365967,139.486328125
183,NN2-test,25,20.706867694854736,139.486328125
184,NN2-test,50,61.73053240776062,139.486328125
185,NN2-train-5,5,33.65141940116882,4188.505859375
186,NN2-test,5,2.5422780513763428,139.470703125
187,NN2-test,10,5.869504451751709,139.486328125
188,NN2-test,25,20.69075870513916,139.486328125
189,NN2-test,50,62.23396444320679,139.486328125
190,NN2-train-5,5,28.52211570739746,4186.427734375
191,NN2-test,5,2.532092571258545,139.470703125
192,NN2-test,10,5.8601906299591064,139.486328125
193,NN2-test,25,20.589953422546387,141.541015625
194,NN2-test,50,62.38615846633911,139.486328125
195,NN2-train-5,5,26.653351306915283,4186.146484375
196,NN2-test,5,2.527411699295044,139.470703125
197,NN2-test,10,5.886853218078613,139.486328125
198,NN2-test,25,20.79077672958374,139.486328125
199,NN2-test,50,62.00814366340637,139.486328125
200,NN2-train-5,5,24.633118629455566,4188.365234375
201,NN2-test,5,2.5470798015594482,139.470703125
202,NN2-test,10,5.889786005020142,139.486328125
203,NN2-test,25,20.74191665649414,139.486328125
204,NN2-test,50,61.68603515625,139.486328125
205,NN2-train-5,5,28.5006902217865,4186.427734375
206,NN2-test,5,2.525290012359619,139.470703125
207,NN2-test,10,5.898928642272949,139.486328125
208,NN2-test,25,20.80594301223755,139.486328125
209,NN2-test,50,61.466028451919556,139.486328125
210,NN2-train-5,5,32.360190629959106,4187.623046875
211,NN2-test,5,2.5265748500823975,139.470703125
212,NN2-test,10,5.868887901306152,139.486328125
213,NN2-test,25,20.540790557861328,139.486328125
214,NN2-test,50,62.18848180770874,139.486328125
215,NN2-train-5,5,28.847907066345215,4186.451171875
216,NN2-test,5,2.5229909420013428,139.470703125
217,NN2-test,10,5.874661922454834,139.486328125
218,NN2-test,25,20.8146493434906,139.486328125
219,NN2-test,50,62.22197222709656,141.822265625
220,NN2-train-5,5,28.89826512336731,4186.458984375
221,NN2-test,5,2.5336523056030273,139.470703125
222,NN2-test,10,5.926660776138306,139.486328125
223,NN2-test,25,20.632487773895264,139.486328125
224,NN2-test,50,61.749322175979614,139.486328125
225,NN2-train-5,5,29.18782901763916,4186.396484375
226,NN2-test,5,2.5435001850128174,139.470703125
227,NN2-test,10,5.905361175537109,139.486328125
228,NN2-test,25,20.570429801940918,139.486328125
229,NN2-test,50,62.17430067062378,139.486328125
230,NN2-train-5,5,33.99073934555054,4186.974609375
231,NN2-test,5,2.5218257904052734,139.470703125
232,NN2-test,10,5.901472568511963,139.486328125
233,NN2-test,25,20.793941020965576,139.486328125
234,NN2-test,50,61.61648178100586,139.486328125
235,NN2-train-5,5,33.42956757545471,4186.849609375
236,NN2-test,5,2.5367226600646973,139.470703125
237,NN2-test,10,5.8754048347473145,139.486328125
238,NN2-test,25,20.630264043807983,139.486328125
239,NN2-test,50,62.050060987472534,139.486328125
240,NN2-train-5,5,29.931599140167236,4186.498046875
241,NN2-test,5,2.5235140323638916,139.470703125
242,NN2-test,10,5.860996723175049,139.486328125
243,NN2-test,25,20.848389625549316,139.486328125
244,NN2-test,50,62.017197608947754,139.486328125
245,NN2-train-5,5,32.694241762161255,4186.802734375
246,NN2-test,5,2.5230164527893066,139.470703125
247,NN2-test,10,5.843374490737915,139.486328125
248,NN2-test,25,20.629705667495728,139.486328125
249,NN2-test,50,61.45604085922241,142.138671875
