,Seed,Technique,Feature,Percentage,R2,RMSE
285,45,LastValue,Pres,10,0.9858030806364662,0.10766615226943879
286,45,LastValue,Temp,10,0.9437689370962536,0.216919275512246
287,45,LastValue,UR,10,0.9164574199865729,0.27927318636308984
288,46,LastValue,Pres,10,0.9881437911255664,0.11063018163250701
289,46,LastValue,Temp,10,0.9473334012732739,0.20791569633585533
290,46,LastValue,UR,10,0.8874072273588745,0.3159444716162784
291,47,LastValue,Pres,10,0.9854781036320864,0.11200184648654216
292,47,LastValue,Temp,10,0.928633796299807,0.22656656041699202
293,47,LastValue,UR,10,0.8993075896243079,0.28894043127416336
294,48,LastValue,Pres,10,0.98620048573584,0.1163227632537007
295,48,LastValue,Temp,10,0.9451928812841183,0.2082413189859547
296,48,LastValue,UR,10,0.9125024168162427,0.2852626291383914
297,49,LastValue,Pres,10,0.9861714341623324,0.11700702953780626
298,49,LastValue,Temp,10,0.9431580287861696,0.22025765710483286
299,49,LastValue,UR,10,0.8874072273588745,0.3159444716162784
300,0,LastValue,Pres,25,0.9857007370661023,0.11586975847047971
301,0,LastValue,Temp,25,0.9350106984217139,0.217298415803309
302,0,LastValue,UR,25,0.8974925647142671,0.3058843548053672
303,1,LastValue,Pres,25,0.9881106962002544,0.10582959287411303
304,1,LastValue,Temp,25,0.9413372413053851,0.2150411166692243
305,1,LastValue,UR,25,0.8940624197643374,0.3042390105213584
306,2,LastValue,Pres,25,0.9873140689103885,0.10980713437846054
307,2,LastValue,Temp,25,0.9412621167897778,0.2120486956834447
308,2,LastValue,UR,25,0.8940624197643374,0.3042390105213584
309,3,LastValue,Pres,25,0.9875324714489098,0.11092092428028408
310,3,LastValue,Temp,25,0.9390868284112696,0.22134419091175975
311,3,LastValue,UR,25,0.890931381639428,0.3097261053353054
312,4,LastValue,Pres,25,0.9870880107805062,0.11044320236387926
313,4,LastValue,Temp,25,0.9402978276035963,0.2127139332769377
314,4,LastValue,UR,25,0.8972051663765157,0.2995962620061133
315,5,LastValue,Pres,25,0.9857856945706617,0.11683157820339064
316,5,LastValue,Temp,25,0.9413588120496297,0.21191518270590515
317,5,LastValue,UR,25,0.8944180397590974,0.30866213565688044
318,6,LastValue,Pres,25,0.9863371064370896,0.11435523838274539
319,6,LastValue,Temp,25,0.9389612700298668,0.21547925963395997
320,6,LastValue,UR,25,0.8974275940637247,0.2978615463016648
321,7,LastValue,Pres,25,0.9876172605693049,0.10765687922484453
322,7,LastValue,Temp,25,0.9381007634208883,0.21363072644154762
323,7,LastValue,UR,25,0.8925934102312524,0.3060706335406895
324,8,LastValue,Pres,25,0.9857248007948827,0.11366033112940023
325,8,LastValue,Temp,25,0.938830890700545,0.21672497627441276
326,8,LastValue,UR,25,0.8941770920509231,0.30510880373843063
327,9,LastValue,Pres,25,0.9869222891880192,0.11305427888126422
328,9,LastValue,Temp,25,0.9397920182656213,0.2117225385079209
329,9,LastValue,UR,25,0.890931381639428,0.3097261053353054
330,10,LastValue,Pres,25,0.9867454801144092,0.11041157086930216
331,10,LastValue,Temp,25,0.9412621167897778,0.2120486956834447
332,10,LastValue,UR,25,0.8974925647142671,0.3058843548053672
333,11,LastValue,Pres,25,0.9868477691272519,0.1108161411561709
334,11,LastValue,Temp,25,0.9401837223622904,0.2140492997690198
335,11,LastValue,UR,25,0.9035013656802072,0.2947079168749238
336,12,LastValue,Pres,25,0.9871495732682446,0.10995762007482777
337,12,LastValue,Temp,25,0.9368673284968964,0.21908672002219373
338,12,LastValue,UR,25,0.8997112773184167,0.3050247857090254
339,13,LastValue,Pres,25,0.9870589786374415,0.11017713308303516
340,13,LastValue,Temp,25,0.9462640268516497,0.20530638920670533
341,13,LastValue,UR,25,0.8900390674684316,0.3115031797665407
342,14,LastValue,Pres,25,0.9855884716233555,0.117516036631363
343,14,LastValue,Temp,25,0.9413372413053851,0.2150411166692243
344,14,LastValue,UR,25,0.8974867950575102,0.3036585416367547
345,15,LastValue,Pres,25,0.9862983685289543,0.11224181553332623
346,15,LastValue,Temp,25,0.9413372413053851,0.2150411166692243
347,15,LastValue,UR,25,0.8941770920509231,0.30510880373843063
348,16,LastValue,Pres,25,0.9870650670828792,0.11213704603187208
349,16,LastValue,Temp,25,0.9395962998490336,0.21688656229143105
350,16,LastValue,UR,25,0.9006196169601463,0.29732300128437833
351,17,LastValue,Pres,25,0.9875615909544195,0.11142399902704248
352,17,LastValue,Temp,25,0.9356782778080551,0.2215657326726048
353,17,LastValue,UR,25,0.8974867950575102,0.3036585416367547
354,18,LastValue,Pres,25,0.9878260761568153,0.10922437226152078
355,18,LastValue,Temp,25,0.9391466355584877,0.21600307373019975
356,18,LastValue,UR,25,0.8972051663765157,0.2995962620061133
357,19,LastValue,Pres,25,0.9872832108786064,0.10878238954076176
358,19,LastValue,Temp,25,0.9414851158741021,0.21336154849533906
359,19,LastValue,UR,25,0.8931149363871752,0.2993821093660326
360,20,LastValue,Pres,25,0.9872761676510433,0.10962067711374887
361,20,LastValue,Temp,25,0.9412621167897778,0.2120486956834447
362,20,LastValue,UR,25,0.8995376792372138,0.2966987001369278
363,21,LastValue,Pres,25,0.9874385300329476,0.10976088869178224
364,21,LastValue,Temp,25,0.9351293720205883,0.22491233592548585
365,21,LastValue,UR,25,0.890931381639428,0.3097261053353054
366,22,LastValue,Pres,25,0.9859830529564825,0.1135564752559256
367,22,LastValue,Temp,25,0.9416709416257906,0.2139239713307533
368,22,LastValue,UR,25,0.8974925647142671,0.3058843548053672
369,23,LastValue,Pres,25,0.9870991046912554,0.11017340594423093
370,23,LastValue,Temp,25,0.9398765374659248,0.21267154619191556
371,23,LastValue,UR,25,0.9009331377222348,0.2961341724837955
372,24,LastValue,Pres,25,0.9880600991961763,0.10787733578629274
373,24,LastValue,Temp,25,0.9390868284112696,0.22134419091175975
374,24,LastValue,UR,25,0.8974925647142671,0.3058843548053672
375,25,LastValue,Pres,25,0.9859830529564825,0.1135564752559256
376,25,LastValue,Temp,25,0.9376833640094551,0.21828416920441526
377,25,LastValue,UR,25,0.8915187062972187,0.3134965043840596
378,26,LastValue,Pres,25,0.9873268763995017,0.11090749253344258
379,26,LastValue,Temp,25,0.9376833640094551,0.21828416920441526
380,26,LastValue,UR,25,0.8997112773184167,0.3050247857090254
381,27,LastValue,Pres,25,0.9867778073471524,0.11306488367563193
382,27,LastValue,Temp,25,0.9441503642461404,0.21039048769334756
383,27,LastValue,UR,25,0.8940624197643374,0.3042390105213584
384,28,LastValue,Pres,25,0.986881044600473,0.11140793108807019
385,28,LastValue,Temp,25,0.940358253233826,0.2124660554503573
386,28,LastValue,UR,25,0.8974867950575102,0.3036585416367547
387,29,LastValue,Pres,25,0.9871311694798064,0.11113511572954225
388,29,LastValue,Temp,25,0.9364315355844668,0.22087719283391796
389,29,LastValue,UR,25,0.8931149363871752,0.2993821093660326
390,30,LastValue,Pres,25,0.9881106962002544,0.10582959287411303
391,30,LastValue,Temp,25,0.941310056199869,0.21237698900835852
392,30,LastValue,UR,25,0.8917912120027844,0.31627430320802846
393,31,LastValue,Pres,25,0.9870589786374415,0.11017713308303516
394,31,LastValue,Temp,25,0.93678489175852,0.21527089740735916
395,31,LastValue,UR,25,0.8944180397590974,0.30866213565688044
396,32,LastValue,Pres,25,0.9874194428507034,0.1095131925944672
397,32,LastValue,Temp,25,0.9416670139642421,0.21236368322526877
398,32,LastValue,UR,25,0.8941770920509231,0.30510880373843063
399,33,LastValue,Pres,25,0.9866897770274607,0.11134271285838196
400,33,LastValue,Temp,25,0.9410365500147265,0.21439549853100864
401,33,LastValue,UR,25,0.8976203508527778,0.3024443395642163
402,34,LastValue,Pres,25,0.9866359424282688,0.11266914966850776
